,name,dim,gamma_square,neg_elbo,kl_loss,rec_loss,prior,cima,mcc,min_cima,min_cima_step,cima4max_mcc,cima4min_neg_elbo,max_mcc,max_mcc_step,mcc4min_cima,mcc4min_neg_elbo,min_neg_elbo,min_neg_elbo_step,mse_sources_mean_decoded_sources,mse_obs_decoded_mean_latents,sigma_0,sigma_1,sigma_2,col_norm_sq_0,col_norm_sq_1,col_norm_sq_2,rhs_0,rhs_1,rhs_2
78,whole-sweep-42,3,1000.0,4.342694156557761,-10.33232879638672,5.989633592058775,gaussian,3.261629899498075e-05,0.8669704257766624,3.261629899498075e-05,17,4.418977187015116e-05,5.2124658395769075e-05,0.8680707042722153,16,0.8669704257766624,0.8662480714407246,4.332974202440984,12,5.320854324963875e-05,5.202334068599157e-05,0.0025785653851926327,0.0031570205464959145,0.0027011441998183727,0.4058594761790033,0.3386696977694079,0.3738677697195989,0.0024578510727867047,0.0029440365348070334,0.002667607302564315
79,decent-sweep-41,3,1000.0,4.359044492205206,-10.391803741455078,6.0327567722397815,gaussian,7.738208660157397e-05,0.8132170198322062,5.007902655052021e-05,13,0.002687749220058322,6.627845868933946e-05,0.8378325063711741,0,0.8145508757437989,0.8155593019073293,4.3179997737095475,10,5.003687329008244e-05,4.7442386858165264e-05,0.0035411622375249863,0.0034822479356080294,0.0036725979298353195,0.2803599062786475,0.2991047324110383,0.27018733831539876,0.0035541666658420066,0.003332170045990313,0.0036874877942751553
80,winter-sweep-40,3,100.0,4.283939331835494,-6.919194221496582,2.6352532150089876,gaussian,9.016958938445896e-05,0.8835171898044923,3.934415144613013e-05,12,3.934415144613013e-05,7.111008744686842e-05,0.8836453932612893,12,0.8836453932612893,0.8810633810594419,4.2803402562107085,9,0.00040769795305095613,0.00035013194428756833,0.0236365906894207,0.025490084663033485,0.02532629668712616,0.39880046286186044,0.3801185763970807,0.3903470682929857,0.024461811833562292,0.025633232060760774,0.024978327036684348
81,daily-sweep-39,3,100.0,4.286673106464654,-6.867020130157471,2.5803458907277244,gaussian,0.00014930088946130127,0.7167787047630826,6.508541264338419e-05,8,0.00014930088946130127,6.508541264338419e-05,0.7167787047630826,13,0.7072431838728268,0.7072431838728268,4.277119004719526,8,0.00036612272378988564,0.00020043460244778544,0.03027118183672428,0.029053110629320145,0.02973686158657074,0.3204674569201984,0.34609708827389696,0.33455974801799826,0.03026016568528504,0.028082229058577313,0.029022542701295583
82,spring-sweep-38,3,100.0,4.289688972783969,-6.962610721588135,2.6729230801335104,gaussian,2.6164372684434056e-05,0.8761126049583985,2.6164372684434056e-05,20,0.0006742181722074747,6.465657497756183e-05,0.8785895736656095,0,0.8761126049583985,0.876300355028525,4.278278198179436,15,0.00025590474251657724,0.00025764285237528384,0.025265708565711975,0.02527610957622528,0.021501965820789337,0.3721551394860967,0.3931529609716655,0.46509860915123014,0.026167383260755055,0.024804481097939455,0.021048261997367517
83,stellar-sweep-37,3,100.0,4.293876602431918,-6.90767240524292,2.613797201533331,gaussian,3.256511627114378e-05,0.7633925392219406,3.256511627114378e-05,12,8.44853711896576e-05,5.144882379681803e-05,0.7670356383091216,6,0.7633925392219406,0.7645643005459809,4.271917841489461,7,0.00024940865114331245,0.00021414810908026993,0.030656669288873672,0.026522990316152573,0.033921897411346436,0.30722610137695483,0.38455212724608145,0.29982506112133933,0.03152325724962069,0.025345193472402744,0.03227627863222988
84,amber-sweep-36,3,100.0,4.276573360776848,-6.87601900100708,2.599448309246753,gaussian,4.154999987804331e-05,0.7653870304001326,2.685260733414907e-05,14,0.00040747071034274995,4.375712160253897e-05,0.7802581326180676,0,0.7643970671551159,0.7647868066051701,4.267281813225078,16,0.00029038722277618945,0.00027684067026712,0.02095368504524231,0.02499033324420452,0.02322499267756939,0.48121119396961376,0.39504220060280204,0.44362699196085487,0.0203578422535269,0.02468878547745778,0.022044543594669817
85,leafy-sweep-35,3,100.0,4.277928017741156,-6.88981819152832,2.6118915903114144,gaussian,3.8292884710244834e-05,0.7705907373205174,2.3724238417344168e-05,15,3.8292884710244834e-05,5.004755803383887e-05,0.7705907373205174,16,0.7688525424261232,0.7647299266392426,4.267805340023345,11,0.00023951816547196358,0.00020709613454528153,0.025430528447031975,0.028343994170427322,0.026973912492394447,0.39636297222162753,0.3487907751913468,0.36055277569966293,0.024608541337634644,0.02787139662291177,0.026986709197140406
86,dry-sweep-34,3,100.0,4.302810833550761,-6.864149570465088,2.561339613023134,gaussian,0.00018342144903726876,0.7001827750980869,2.6053110559587367e-05,8,0.00038192590000107884,4.39901341451332e-05,0.7073559204657406,0,0.7015581027511751,0.7044248473951414,4.28552200895771,5,0.0003492652322165668,0.0002971184439957142,0.029505213722586632,0.01796940714120865,0.02509269118309021,0.3451663071649733,0.5245382621119212,0.3882004806009718,0.02815582390070306,0.01870773471012297,0.025112978228724908
87,gallant-sweep-33,3,100.0,4.2885933732231285,-6.899171829223633,2.610577616767105,gaussian,4.317760613048449e-05,0.857859946077988,3.769683826249093e-05,9,0.00011134719534311444,0.00015096919378265738,0.8621044371116561,2,0.8566795863397191,0.8575016955853868,4.276015940085593,5,0.00027771005989052355,0.00023973196221049875,0.02008942887187004,0.023388275876641273,0.022813627496361732,0.5148399949000613,0.42381849116157255,0.422312086262,0.019053425991104538,0.023051115163912117,0.02313143749106187
88,graceful-sweep-32,3,100.0,4.3052333287984945,-6.977045059204102,2.671810101529874,gaussian,0.0001107330317609012,0.8080895263812091,3.6879540857626125e-05,6,3.6879540857626125e-05,7.947286212584004e-05,0.8117153889805798,6,0.8117153889805798,0.8048024577742552,4.288527770377029,2,0.0004220751579850912,0.00042435884824953973,0.03274070844054222,0.02418469451367855,0.027719534933567047,0.30342840509662494,0.39894682341037324,0.3495453422722363,0.031905212920689686,0.024453057042003526,0.02781290375450982
89,olive-sweep-31,3,100.0,4.299492103045632,-6.931401252746582,2.631905952984638,gaussian,0.0001312678650720045,0.8607471984563911,4.4248899939702824e-05,7,0.0001312678650720045,4.4248899939702824e-05,0.8607471984563911,12,0.8577841210605842,0.8577841210605842,4.278036163619049,7,0.00037515073199756444,0.0003547563683241606,0.021243441849946976,0.02404613420367241,0.020013563334941864,0.4515807033751571,0.4050527363208545,0.4869128345248761,0.02166468382858791,0.024093323871667117,0.020124253803107166
90,youthful-sweep-30,3,100.0,4.3062745047782345,-6.961693286895752,2.655421446047771,gaussian,5.518245598068461e-05,0.8755737756675162,3.477032805676572e-05,14,5.518245598068461e-05,4.36833688581828e-05,0.8755737756675162,15,0.8725837895085418,0.8707648200011319,4.274721733247895,10,0.0003400979330763221,0.00026718125445768237,0.03050270862877369,0.023853376507759094,0.02175385318696499,0.32462322538762933,0.4040280121068385,0.43168010069217644,0.029884357215240954,0.024152955132464647,0.02264082077577993
91,polished-sweep-29,3,100.0,4.284797007179177,-6.888733863830566,2.603935539309265,gaussian,0.0001383094786433503,0.8209168379035588,4.545561387203634e-05,9,9.416389366379008e-05,0.00023934809723868966,0.8225853905908331,5,0.8218883687704114,0.8210011150342598,4.277664512218938,6,0.00025374593678861856,0.00021951166854705662,0.03408452495932579,0.02673429623246193,0.022924989461898804,0.3024294036097217,0.38735199034307755,0.4341991969906758,0.03200723070384159,0.025166603522901454,0.02251242250717061
92,generous-sweep-28,3,100.0,4.318335138898294,-6.918109893798828,2.5997763812331343,gaussian,6.230608414625749e-05,0.8339461212430703,5.3929645218886435e-05,7,0.00034237606450915337,7.646433368790895e-05,0.8571634360659881,1,0.8429698840820644,0.8370362692686695,4.270281451314734,10,0.0002375328476773575,0.00020345566736068577,0.024552911520004272,0.025728467851877213,0.0231027789413929,0.3806799331356139,0.3720963815777054,0.41903742275104605,0.025596400408230777,0.026171407221155116,0.023307990095313005
93,leafy-sweep-27,3,100.0,4.289364950756729,-6.939362049102783,2.6499975917135665,gaussian,0.00017988459148909897,0.9668254505837393,7.035446469672024e-05,9,0.00014744186773896217,7.035446469672024e-05,0.9680875715466231,10,0.9677246426717317,0.9677246426717317,4.271687031545485,9,0.00029308805824257433,0.00026464779512025416,0.032695941627025604,0.037707727402448654,0.028625622391700745,0.30007309051299913,0.2640557006742519,0.3489891292875349,0.032250460636411696,0.036488932634487325,0.027855996697856635
94,desert-sweep-26,3,100.0,4.3151367279315,-6.914064407348633,2.598925610579649,gaussian,0.00013420741015579551,0.8122432352723983,5.765851165051572e-05,6,0.0002816270280163735,0.00011555035598576069,0.8323757879236001,1,0.8268809572827222,0.817902787348934,4.276893727489522,11,0.0003420273424126208,0.0002249800891149789,0.02503225952386856,0.027273060753941536,0.026243507862091064,0.3933438867126462,0.3558765103803161,0.36848358080555954,0.024792739717719555,0.027331626153330648,0.02642122540353304
95,worthy-sweep-25,3,100.0,4.304848596336359,-6.932091236114502,2.627246690986639,gaussian,9.178606705972923e-05,0.6894279056473057,3.731441393028945e-05,14,0.0003829930501524359,8.618481660960242e-05,0.7158505014532739,0,0.691645389169865,0.6906388719598895,4.2727372652857865,17,0.000244992901571095,0.00018663051014300436,0.02940831519663334,0.028454216197133064,0.027566110715270042,0.34854616686246587,0.3509714634120087,0.364499080835742,0.027890411121968245,0.027703020913279548,0.026702335230526432
96,upbeat-sweep-24,3,100.0,4.315270327822691,-6.8557000160217285,2.5404296106335287,gaussian,0.00010078477498609573,0.8488544010692043,5.807018169434741e-05,9,5.807018169434741e-05,9.005785250337794e-05,0.8490200896129201,9,0.8490200896129201,0.846268291493946,4.2839528486721985,6,0.00032370007829740644,0.0003183596709277481,0.01658087968826294,0.020903564989566803,0.01881425268948078,0.582369048402942,0.4765879725855626,0.5384962848398231,0.01688136817235898,0.0205512683489964,0.018231664053878306
97,decent-sweep-23,3,100.0,4.293078653566607,-6.925665378570557,2.6325846612527304,gaussian,5.6572913308627903e-05,0.8914474654366027,2.9198647098382935e-05,7,8.087921014521271e-05,6.223614764166996e-05,0.893489151695415,9,0.889944820930535,0.891244238642842,4.2714694704901675,11,0.000248459167778492,0.00023755041183903813,0.02599293738603592,0.0173381045460701,0.018237510696053505,0.3887654672353733,0.5995875336412269,0.5435731137440634,0.025077397171148347,0.01640453494884872,0.018064461137509934
98,lively-sweep-22,3,100.0,4.310864600351739,-6.8622331619262695,2.5513663795676953,gaussian,9.759426029631868e-05,0.8485980314500383,2.8787930204998702e-05,6,0.0002231435792054981,0.00010803953773574904,0.8571205331334761,3,0.8562167078783885,0.8534821543144429,4.279484572493708,7,0.0002771755389403552,0.0002405152190476656,0.0215923972427845,0.024174369871616364,0.02243458479642868,0.46530431713819453,0.399462084510688,0.45556201318051137,0.021039152474376755,0.024422285672555295,0.02147941566728023
99,woven-sweep-21,3,100.0,4.311752464297493,-6.946376800537109,2.6346247469553536,gaussian,9.387366299051791e-05,0.7742557679369673,2.435493479424622e-05,10,0.0004938424681313336,4.5985223550815135e-05,0.827603943986055,0,0.7749348970316606,0.7751839619573941,4.275412190592408,7,0.0002770017890725285,0.00025866401847451925,0.029968617483973503,0.02798362448811531,0.03279966115951538,0.3339471142977004,0.36217130444129353,0.3124893468641723,0.029074237242602906,0.026869347208302582,0.03100877625024882
100,flowing-sweep-20,3,10.0,4.266021994881729,-3.4535224437713623,-0.8124997157781316,gaussian,0.00034527620300650597,0.8242588962129135,8.621724555268884e-05,7,0.00034527620300650597,0.0004152151814196259,0.8242588962129135,11,0.816536357019881,0.8135456208366826,4.262500316022045,6,0.009386030957102776,0.009263132698833942,0.2134842723608017,0.2066555917263031,0.2010033130645752,0.43510403157984356,0.4274140045645858,0.45034171744774554,0.18687954883232621,0.18960436987742949,0.18170528751437948
101,genial-sweep-19,3,10.0,4.268817386827228,-3.4303243160247803,-0.8384939653489614,gaussian,0.00019655736105050892,0.6935907430819045,0.00019655736105050892,9,0.00024612966808490455,0.0003922459145542234,0.6946728486840428,8,0.6935907430819045,0.6839346222029707,4.268206420247786,4,0.010351433418691158,0.010178166441619396,0.24319201707839966,0.20707188546657562,0.2119302749633789,0.3721504852251769,0.45786811201640276,0.42832516417981026,0.21179688071761324,0.17925383768316147,0.18927737457904995
102,unique-sweep-18,3,10.0,4.265356476780963,-3.4531373977661133,-0.8122197472226529,gaussian,3.864590325974859e-05,0.7811316688585982,3.864590325974859e-05,11,0.0003144238726235926,0.0006981433252803981,0.7990557799958671,0,0.7811316688585982,0.787858622930131,4.263174345603028,6,0.009754909202456474,0.009763920679688454,0.16552819311618805,0.14330264925956726,0.1316719502210617,0.5433090366068569,0.6279869386961678,0.6814863848407562,0.15544628523711013,0.1373651018782027,0.12796128242256843
103,confused-sweep-17,3,10.0,4.266845067438892,-3.431818723678589,-0.8350261167858166,gaussian,0.00016349379438906908,0.7205332793789789,0.00010009574907599017,7,0.00016349379438906908,0.00026859124773181975,0.7205332793789789,8,0.7173653881110532,0.7147613784601838,4.264920758018748,3,0.010782241821289062,0.010572666302323341,0.25422221422195435,0.1792917549610138,0.2410992980003357,0.3629458747220724,0.49529319412033956,0.3730415061500061,0.21600797298395752,0.16798445033084794,0.21139794013823604
104,fluent-sweep-16,3,10.0,4.268968126671955,-3.4040462970733643,-0.8649199108058662,gaussian,0.0002144881873391569,0.7775916601601057,6.367397145368159e-05,7,0.0001560293894726783,0.00021841938723810017,0.7801512597688683,11,0.7753412716563227,0.779107264522764,4.262551863230415,8,0.011695337481796741,0.011289425194263458,0.14079061150550842,0.18979623913764954,0.16922393441200256,0.6367299567727969,0.46001750366316685,0.5200774117821858,0.13573494477955564,0.17856584722063776,0.16127018675391927
105,stellar-sweep-15,3,10.0,4.2703798463534035,-3.4336514472961426,-0.8367280226737992,gaussian,0.0003962412010878325,0.6529436184319092,0.00011367288971086964,3,0.00011367288971086964,0.0004415454750414938,0.6594072382774369,3,0.6594072382774369,0.657052082691218,4.266866935172545,1,0.012306208722293377,0.01200865302234888,0.2292155623435974,0.18391497433185577,0.21358121931552887,0.3798735768700823,0.4912124590787812,0.42207932458495634,0.2083882189393256,0.16914393204063827,0.191541774000528
106,apricot-sweep-14,3,10.0,4.271943563009359,-3.4383859634399414,-0.8335577121029887,gaussian,0.00013076145842205733,0.6713087183353608,0.00013076145842205733,7,0.0003646494587883353,0.000785778509452939,0.6754729740751287,5,0.6713087183353608,0.6691541592892876,4.26725524443608,2,0.010493190959095955,0.010567359626293182,0.19814066588878632,0.1405787467956543,0.17838644981384277,0.4638394980638374,0.633992303134935,0.50368710240582,0.17735543597670783,0.13624121066786757,0.1656487269671308
107,robust-sweep-13,3,10.0,4.270203719522329,-3.428218126296997,-0.8419852607108875,gaussian,0.00026378218899481,0.803392456621022,0.00011967547470703721,8,0.00026378218899481,0.00029236444970592856,0.803392456621022,10,0.7963290129975517,0.7972536965616143,4.261346403853655,6,0.011131884530186653,0.010950610972940922,0.15872173011302948,0.1841907501220703,0.1739903837442398,0.5437557643447555,0.5079281345355788,0.5025887814086083,0.1553384148750647,0.16449312726148804,0.16595065007058468
108,absurd-sweep-12,3,10.0,4.27099810873745,-3.461158514022827,-0.8098392507560837,gaussian,0.0008279393659904599,0.8701020304210071,8.051840268308297e-05,8,0.0008279393659904599,8.051840268308297e-05,0.8701020304210071,13,0.8629098159751113,0.8629098159751113,4.2625185937870045,8,0.013453330844640732,0.013371212407946587,0.2379807084798813,0.18548277020454407,0.2155580371618271,0.36251079038999023,0.48833980518495324,0.4220201568046491,0.21621117188569752,0.16996980166685055,0.19156348408481494
109,toasty-sweep-11,3,10.0,4.2667517439000235,-3.4544918537139893,-0.8122597541284992,gaussian,0.00014401657972484827,0.812818440067998,6.0139656852697954e-05,6,6.0139656852697954e-05,0.00023057826911099255,0.8146518097070505,6,0.8146518097070505,0.8099031721986469,4.264266238235035,2,0.01195220835506916,0.012050168588757515,0.16721373796463013,0.17609529197216034,0.17894411087036133,0.5391774329455643,0.4987805760267747,0.5090458794166466,0.1564510804756721,0.16700608537363185,0.16419124302389423
110,ancient-sweep-10,3,10.0,4.26702919353929,-3.481384754180908,-0.7856450573393409,gaussian,0.00025006072246469557,0.7997068956757228,6.458505231421441e-05,6,0.00042436568764969707,9.888394561130553e-05,0.8035456529273165,13,0.7955354538035485,0.7983364115828795,4.261874486336841,10,0.011577627621591091,0.011365998536348343,0.18705041706562042,0.16118848323822021,0.17997489869594574,0.4696551964244122,0.5396129141344232,0.4866761238659514,0.17554478678975596,0.15634456057743645,0.17045179773303476
111,sandy-sweep-9,3,10.0,4.266240591853592,-3.428995132446289,-0.8372449679471409,gaussian,0.0002894627396017313,0.7849758824827582,0.00012291304301470518,5,0.00022220611572265625,0.00024117786961141974,0.7913232407613545,2,0.7853039556518001,0.7819551552786457,4.262867616550181,14,0.01111017819494009,0.011036118492484093,0.18889667093753815,0.19449174404144287,0.17970480024814606,0.457989761560075,0.4681638818158298,0.4965018652836797,0.1792147578486235,0.17600555614412494,0.16764406923093658
112,usual-sweep-8,3,10.0,4.267100520216143,-3.430593967437744,-0.8365065807528487,gaussian,0.0009045233600772916,0.7825167521307372,0.0001715628313831985,7,0.0005373261519707739,0.0005373261519707739,0.7958600684065192,3,0.787899428735304,0.7958600684065192,4.263401842263678,3,0.011106939986348152,0.01112417969852686,0.18870560824871063,0.1621493548154831,0.15489275753498077,0.4595091583273394,0.539269434929853,0.5667341159663444,0.17872808427113404,0.15642856444555805,0.1499848254428424
113,vivid-sweep-7,3,10.0,4.273261977871632,-3.472424268722534,-0.8008372469349481,gaussian,0.0002090638445224613,0.9190224089207076,0.00010469118569744751,11,0.0002090638445224613,0.00021508216741494834,0.9190224089207076,17,0.9142471677709354,0.9133091741495523,4.26194485528073,12,0.009813688695430756,0.009737655520439148,0.21672499179840088,0.23186826705932617,0.19342994689941406,0.42543098497703014,0.3864084595554438,0.47183876099925115,0.1903199523042434,0.2055885296308285,0.1748744695537191
114,spring-sweep-6,3,10.0,4.266198991631181,-3.485349178314209,-0.7808482670930141,gaussian,8.92642347025685e-05,0.7835712635355395,5.5998483730945736e-05,10,0.0005624990444630384,0.00014753499999642372,0.7893932651199755,11,0.7854165239297226,0.7865685513825331,4.263289261649287,8,0.009684792719781399,0.010176138021051884,0.1897365152835846,0.21767161786556244,0.19594340026378632,0.46538555586040786,0.42987186790415777,0.4635625246149324,0.17687045408830665,0.18872487115713005,0.177442600656116
115,honest-sweep-5,3,10.0,4.264193535813865,-3.4392995834350586,-0.8248948392959216,gaussian,0.0005942996358498931,0.6557904825764829,8.736610470805317e-05,10,0.0008453111513517797,0.00045544083695858717,0.6676198935262063,1,0.6622227896028697,0.6596627728038629,4.258280676770958,12,0.010752302594482899,0.010857805609703064,0.21397702395915985,0.19830933213233948,0.20281504094600677,0.41403851587007523,0.4522521005010418,0.4408119870195293,0.19453795175394076,0.18107672186176021,0.18490714407258302
116,valiant-sweep-4,3,10.0,4.2705500198966355,-3.4273600578308105,-0.8431897700593951,gaussian,0.000552243203856051,0.7217425369758932,0.00022259903198573738,7,0.0006118146702647209,0.0003506069188006222,0.734478014607355,0,0.7232899872907337,0.7202816534915598,4.265256699189369,4,0.010615652427077293,0.010592336766421795,0.13802048563957214,0.10244116187095642,0.1490212231874466,0.6425486711160069,0.8681677250115314,0.6061851612236389,0.13467130693225252,0.1032878884687144,0.1416059207853157
117,drawn-sweep-3,3,10.0,4.283269927698397,-3.4794843196868896,-0.8037847725928059,gaussian,0.0006649319548159838,0.8530105990939287,9.473371756030247e-05,10,9.811083145905286e-05,9.811083145905286e-05,0.8554419725174882,9,0.854013405509118,0.8554419725174882,4.2615251286560545,9,0.011023973114788532,0.011084013618528843,0.19224677979946136,0.1372888833284378,0.1316305696964264,0.46350457522104094,0.6506900607434005,0.6440724675032925,0.17746084840708504,0.13321076863728692,0.13439551168389052
118,glowing-sweep-2,3,10.0,4.2643560605605755,-3.4508564472198486,-0.8134986927271188,gaussian,7.105064287316054e-05,0.8034102471556511,7.105064287316054e-05,13,0.0003163334622513503,0.00017716900038067251,0.8078178859800058,6,0.8034102471556511,0.8017114152461003,4.260302774362465,8,0.011145640164613724,0.010818833485245705,0.15481537580490112,0.19669218361377716,0.16776959598064423,0.5772925332227175,0.44730348083271565,0.535621825101007,0.14764668897821218,0.18271398502317435,0.15732625289276206
119,youthful-sweep-1,3,10.0,4.270420053153799,-3.409426212310791,-0.8609937950666442,gaussian,0.00015935707779135555,0.7520722242894178,0.00015935707779135555,7,0.0006310097523964942,0.00031979879713617265,0.7838689157898973,0,0.7520722242894178,0.7627400549880584,4.266363675333876,2,0.011807991191744804,0.011525576002895832,0.2233334183692932,0.21901249885559082,0.23855902254581451,0.4094725807117925,0.40989430028171014,0.3872579935014677,0.19628141687289308,0.1961190779044819,0.20523008618369393
